scheme,volume,repetition,transaction_id,key_gen_time,encryption_time,decryption_time,integrity_verified,throughput
ECC+ChaCha20,100,3,1,9.604999999282882,1.0959000064758584,0.19910000264644623,True,3576.947283053907
ECC+ChaCha20,100,3,2,0.055899989092722535,0.2091999922413379,0.1289000065298751,True,3576.947283053907
ECC+ChaCha20,100,3,3,0.03860000288113952,0.1551000023027882,0.11739999172277749,True,3576.947283053907
ECC+ChaCha20,100,3,4,0.03659998765215278,0.14590000500902534,0.112900001113303,True,3576.947283053907
ECC+ChaCha20,100,3,5,0.03270000161137432,0.14519999967887998,0.11269999959040433,True,3576.947283053907
ECC+ChaCha20,100,3,6,0.031200004741549492,0.1421999913873151,0.11169999197591096,True,3576.947283053907
ECC+ChaCha20,100,3,7,0.031100003980100155,0.1432999997632578,0.11159999121446162,True,3576.947283053907
ECC+ChaCha20,100,3,8,0.030499999411404133,0.14069999451749027,0.11110000195913017,True,3576.947283053907
ECC+ChaCha20,100,3,9,0.03090000245720148,0.1407999952789396,0.11180000728927553,True,3576.947283053907
ECC+ChaCha20,100,3,10,0.03190001007169485,0.14460000966209918,0.11100000119768083,True,3576.947283053907
ECC+ChaCha20,100,3,11,0.031000003218650818,0.1416000013705343,0.11129998893011361,True,3576.947283053907
ECC+ChaCha20,100,3,12,0.031200004741549492,0.14269999519456178,0.11199999426025897,True,3576.947283053907
ECC+ChaCha20,100,3,13,0.031000003218650818,0.14029999147169292,0.11019999510608613,True,3576.947283053907
ECC+ChaCha20,100,3,14,0.031200004741549492,0.14150000060908496,0.11079999967478216,True,3576.947283053907
ECC+ChaCha20,100,3,15,0.030499999411404133,0.13980000221636146,0.1336999994236976,True,3576.947283053907
ECC+ChaCha20,100,3,16,0.031799994758330286,0.14109999756328762,0.11029999586753547,True,3576.947283053907
ECC+ChaCha20,100,3,17,0.031199990189634264,0.15079999866429716,0.10940000356640667,True,3576.947283053907
ECC+ChaCha20,100,3,18,0.031100003980100155,0.14050000754650682,0.11039999662898481,True,3576.947283053907
ECC+ChaCha20,100,3,19,0.03060000017285347,0.13979998766444623,0.11019999510608613,True,3576.947283053907
ECC+ChaCha20,100,3,20,0.030199997127056122,0.1399000029778108,0.11039999662898481,True,3576.947283053907
ECC+ChaCha20,100,3,21,0.030399998649954796,0.13939999917056412,0.10940000356640667,True,3576.947283053907
ECC+ChaCha20,100,3,22,0.030199997127056122,0.13899999612476677,0.18300001102034003,True,3576.947283053907
ECC+ChaCha20,100,3,23,0.03709999145939946,0.14989999181125313,0.11360000644344836,True,3576.947283053907
ECC+ChaCha20,100,3,24,0.03189999551977962,0.15659999917261302,0.11579999409150332,True,3576.947283053907
ECC+ChaCha20,100,3,25,0.031400006264448166,0.15220000932458788,0.11229999654460698,True,3576.947283053907
ECC+ChaCha20,100,3,26,0.03130000550299883,0.1407000090694055,0.11059999815188348,True,3576.947283053907
ECC+ChaCha20,100,3,27,0.031000003218650818,0.14239999291021377,0.1112000027205795,True,3576.947283053907
ECC+ChaCha20,100,3,28,0.03060000017285347,0.14119999832473695,0.11140000424347818,True,3576.947283053907
ECC+ChaCha20,100,3,29,0.030800001695752144,0.14099999680183828,0.11199999426025897,True,3576.947283053907
ECC+ChaCha20,100,3,30,0.030800001695752144,0.14010000450070947,0.10960000508930534,True,3576.947283053907
ECC+ChaCha20,100,3,31,0.030799987143836915,0.1419000036548823,0.11110000195913017,True,3576.947283053907
ECC+ChaCha20,100,3,32,0.0312999909510836,0.15469999925699085,0.112599998828955,True,3576.947283053907
ECC+ChaCha20,100,3,33,0.030700000934302807,0.13919999764766544,0.10990000737365335,True,3576.947283053907
ECC+ChaCha20,100,3,34,0.030199997127056122,0.13970000145491213,0.1100999943446368,True,3576.947283053907
ECC+ChaCha20,100,3,35,0.030499999411404133,0.13989998842589557,0.10979999206028879,True,3576.947283053907
ECC+ChaCha20,100,3,36,0.030700000934302807,0.13949999993201345,0.11029999586753547,True,3576.947283053907
ECC+ChaCha20,100,3,37,0.030799987143836915,0.1407999952789396,0.11049999739043415,True,3576.947283053907
ECC+ChaCha20,100,3,38,0.03060000017285347,0.14080000983085483,0.11039999662898481,True,3576.947283053907
ECC+ChaCha20,100,3,39,0.03130000550299883,0.14060000830795616,0.11130000348202884,True,3576.947283053907
ECC+ChaCha20,100,3,40,0.030800001695752144,0.1534999901195988,0.11220001033507288,True,3576.947283053907
ECC+ChaCha20,100,3,41,0.030399998649954796,0.14170000213198364,0.11100000119768083,True,3576.947283053907
ECC+ChaCha20,100,3,42,0.03090000245720148,0.14150000060908496,0.11100000119768083,True,3576.947283053907
ECC+ChaCha20,100,3,43,0.030700000934302807,0.1399000029778108,0.11039999662898481,True,3576.947283053907
ECC+ChaCha20,100,3,44,0.030700000934302807,0.14010000450070947,0.11039999662898481,True,3576.947283053907
ECC+ChaCha20,100,3,45,0.03029999788850546,0.14080000983085483,0.13169999874662608,True,3576.947283053907
ECC+ChaCha20,100,3,46,0.03190001007169485,0.14319999900180846,0.11069999891333282,True,3576.947283053907
ECC+ChaCha20,100,3,47,0.0320999970426783,0.14180000289343297,0.11059999815188348,True,3576.947283053907
ECC+ChaCha20,100,3,48,0.031000003218650818,0.14069999451749027,0.11010000889655203,True,3576.947283053907
ECC+ChaCha20,100,3,49,0.030800001695752144,0.14029999147169292,0.11050001194234937,True,3576.947283053907
ECC+ChaCha20,100,3,50,0.030700000934302807,0.14039999223314226,0.11079999967478216,True,3576.947283053907
ECC+ChaCha20,100,3,51,0.061399987316690385,0.1900000061141327,0.11809999705292284,True,3576.947283053907
